Gender,Height,Weight
Male,193.6010915,66.41641417
Male,202.6559193,71.11617663
Male,186.5502327,70.43386716
Male,188.4753203,67.75177607
Male,197.6167878,68.82198029
Male,219.8772978,72.6644055
Male,269.9896985,78.99874235
Male,176.4475043,67.17597236
Male,166.2519654,66.73559172
Male,160.1561156,67.04611688
Male,227.9405038,74.01300646
Male,154.7416927,65.19475139
Male,167.2095862,67.52710166
Male,170.2967629,67.7692942
Male,177.7424282,69.36005929
Male,178.3665548,69.43562471
Male,151.0138427,64.98108569
Male,175.4451381,68.03773355
Male,195.0138368,72.36522872
Male,202.9880554,70.13360612
Male,152.6228718,67.99520031
Male,188.6050995,67.04058976
Male,213.5094923,73.16407985
Male,194.7925404,70.57511154
Male,177.7239791,69.15777785
Male,217.5791623,73.98669002
Male,198.8278171,69.44639071
Male,183.2956063,69.47030447
Male,218.2032582,71.53180202
Male,207.5405132,72.28439692
Male,174.0980119,67.775743
Male,182.1932732,67.7998001
Male,214.475994,71.03559542
Male,169.634399,68.395164
Male,191.4764096,68.77498649
Male,200.7798984,71.23403578
Male,174.720312,67.44841735
Male,169.3758208,66.85671744
Male,171.5619069,66.18398071
Male,168.4496836,66.87490671
Male,178.9290427,68.59102121
Male,158.2074096,63.97866126
Male,169.6114736,66.48310643
Male,167.7682374,65.8693715
Male,188.9476254,69.21277722
Male,212.8660992,73.52231093
Male,147.3602703,65.19886332
Male,214.2258856,70.3362271
Male,196.0145851,69.76430086
Male,199.5086562,70.68039627
Male,183.5438014,67.91864565
Male,211.8517004,71.88350042
Male,175.5077614,71.12736087
Male,181.5264919,67.07793117
Male,169.7866967,68.02337428
Male,194.9534527,67.96813278
Male,186.8809599,66.87778335
Male,206.9027268,70.38808605
Male,219.4037726,73.56704626
Male,154.8776291,65.80655692
Male,180.4762871,70.56496693
Male,187.3104819,68.08592074
Male,252.5566894,77.4655691
Male,209.4209477,72.39351243
Male,178.446423,65.43804252
Male,168.221009,65.9085274
Male,241.2023301,75.62403135
Male,195.0337005,69.64340765
Male,205.2287064,69.7297502
Male,177.5868284,69.01064169
Male,208.5361952,69.01021935
Male,184.2166975,68.69817522
Male,185.157334,70.41445819
Male,169.2502309,67.88884253
Male,194.2642644,71.5224187
Male,166.1461086,67.83993094
Male,189.2492063,70.29338742
Male,197.9253539,70.82738258
Male,190.6955328,69.15689413
Male,211.237968,74.14785747
Male,192.7085029,69.39489622
Male,205.0955402,72.59766295
Male,180.3588433,69.32960288
Male,161.311622,64.25974739
Male,162.5416914,62.41843392
Male,156.6766747,66.22909563
Male,135.1717924,64.23730294
Male,210.6365238,72.08529953
Male,202.921364,70.24836011
Male,168.4212826,65.8281958
Male,227.5814318,75.20902198
Male,223.0701779,73.4628048
Male,174.8877865,66.62894612
Male,193.3923092,67.16447304
Male,188.1151124,67.99021188
Male,152.8386498,64.124767
Male,189.2068507,70.17695539
Male,173.9766588,69.52256705
Male,204.4884124,71.60881943
Male,182.2054201,68.27775927
Male,210.6878113,74.56460108
Male,208.0662569,72.63310674
Male,201.745667,73.00609716
Male,208.8150558,71.96054792
Male,189.9362491,69.2844188
Male,177.3750077,67.36206427
Male,179.0090833,67.28544641
Male,167.3014086,70.09411691
Male,175.6832761,64.33679259
Male,195.714693,69.86888284
Male,154.9631741,63.99289908
Male,185.3706202,66.69311562
Male,201.6148974,72.43516123
Male,211.7133851,69.67652822
Male,166.2634667,67.64198904
Male,188.997023,68.41486506
Male,200.4353273,72.0893613
Male,193.0120517,70.2450922
Male,205.5385013,71.37001282
Male,201.8494751,71.10345526
Male,196.2250857,69.37565771
Male,192.7821537,70.13694723
Male,174.974136,67.28152686
Male,201.1293822,70.74308255
Male,166.4018862,66.36754046
Male,177.3064747,67.22592983
Male,172.0773047,68.26964759
Male,178.7191052,68.17049466
Male,183.7399479,67.6727949
Male,168.897518,66.4748368
Male,229.8580951,76.56927352
Male,187.5195145,68.96353445
Male,196.6322394,72.44634816
Male,203.1615983,68.04146071
Male,181.8246867,66.71742172
Male,185.7598838,70.67291067
Male,190.5523722,71.472998
Male,207.924949,71.58255465
Male,181.1123491,67.42170287
Male,200.6778238,69.53359581
Male,188.7924569,70.76459833
Male,149.5671682,67.60266255
Male,205.3857099,71.2382799
Male,214.6060555,69.58211332
Male,216.6959926,73.36589132
Male,223.4132243,73.49841233
Male,187.0848888,69.40999469
Male,221.7025057,71.78788227
Male,168.8263792,67.59911559
Male,179.1872513,67.67104439
Male,182.0812286,68.59056272
Male,208.3370468,71.35273099
Male,207.6838649,67.93550704
Male,173.23066,67.43804695
Male,212.0569807,69.99428992
Male,187.9013748,68.51757854
Male,158.733412,66.69267129
Male,185.7658666,68.48130885
Male,200.5841857,73.98785452
Male,222.8661997,73.33410764
Male,208.6579459,72.56081617
Male,193.5865354,67.67514787
Male,204.1811869,69.93858695
Male,163.0551423,65.32533032
Male,197.1795704,68.16610633
Male,206.7335309,69.26275904
Male,197.6927564,70.03144065
Male,174.4799351,69.02891597
Male,175.8324466,69.14227294
Male,176.6119929,66.7821873
Male,194.8206675,69.45413595
Male,209.6777854,71.45613951
Male,187.8204731,70.35199759
Male,219.2966012,72.0881801
Male,176.2517449,69.25077579
Male,164.0342193,66.70032038
Male,176.9774255,68.07461976
Male,156.1292328,63.41516589
Male,177.1153317,67.42751473
Male,191.3571188,70.50979425
Male,184.2627962,68.66359393
Male,170.043605,67.12613559
Male,174.2150014,69.51460351
Male,141.4595789,59.93864965
Male,160.08529,68.02526048
Male,193.7697802,67.62447726
Male,216.7316335,69.66772402
Male,189.5838621,67.3500077
Male,181.6622367,67.24071567
Male,205.8724575,71.37918001
Male,186.8120606,68.70012441
Male,152.1305061,63.39934965
Male,198.3882652,72.21873615
Male,185.7873037,69.93227078
Male,166.704316,64.48957485
Male,192.7270363,71.58255151
Male,201.1528476,69.71193781
Male,188.7665057,69.96821619
Male,187.6121819,72.25407145
Male,204.2602588,71.79531868
Male,190.3735985,66.96490198
Male,196.8433339,68.26901426
Male,175.4521677,67.03592902
Male,178.1062667,65.74097213
Male,179.024645,69.12305784
Male,203.2794072,71.16322165
Male,174.3218287,68.20968309
Male,206.7443392,69.47322704
Male,181.2658248,68.14476095
Male,165.7478288,63.45886
Male,176.0854243,67.51135804
Male,160.4902892,65.93735194
Male,203.2208674,71.89374157
Male,165.6044904,64.80414049
Male,203.6212077,71.72961129
Male,173.058823,65.70453903
Male,216.0647453,72.85807963
Male,185.9450077,70.22277824
Male,162.5219156,65.56280415
Male,178.7869137,67.49701514
Male,166.7768379,64.82117138
Male,173.9221304,69.59877695
Male,182.0152255,67.67198445
Male,212.8760152,71.90659236
Male,174.9138167,66.45203849
Male,186.5825364,68.10600207
Male,165.3138068,65.07790189
Male,206.790142,73.07197695
Male,172.9379579,66.65652059
Male,183.0853756,66.93341356
Male,184.1984519,69.61299015
Male,183.4046858,69.10449851
Male,174.5290565,65.48267083
Male,150.6194572,64.72162222
Male,183.8520382,69.03049142
Male,154.0591255,62.94895103
Male,186.3699527,68.0034638
Male,180.0565494,67.52510551
Male,156.2861991,65.1939877
Male,169.749522,69.77066855
Male,236.360678,74.88030802
Male,169.810675,67.67265267
Male,188.798293,70.48962054
Male,159.3786296,64.48539029
Male,212.6361678,74.39745903
Male,165.862943,65.09406453
Male,189.2048025,71.41075432
Male,184.9818143,71.65152428
Male,190.5555924,67.00407627
Male,181.8515844,69.34647389
Male,181.2952565,68.53658272
Male,221.1755961,72.60769741
Male,186.7426541,68.23588615
Male,191.3172693,71.13669687
Male,183.5868604,68.32366764
Male,213.0598511,70.57332649
Male,183.7288808,69.03077173
Male,186.289793,68.26658679
Male,200.3566417,71.1706116
Male,199.0132685,70.32469964
Male,145.768216,62.10864035
Male,178.7517272,69.15511404
Male,158.0286206,64.25738938
Male,192.5942266,69.50932394
Male,215.7551046,73.5846783
Male,209.2607585,73.4053574
Male,174.1751766,66.16646523
Male,198.4071463,71.86027322
Male,187.2884789,68.58655387
Male,166.6317495,66.62273938
Male,192.7379267,70.28873874
Male,190.8280374,70.40231926
Male,209.9749585,73.48729547
Male,175.0851255,64.36013556
Male,182.1644323,67.77808173
Male,202.1529554,71.84327864
Male,192.6324027,68.91629283
Male,176.2496593,68.05540022
Male,161.0021152,63.77036299
Male,191.1029893,66.89123829
Male,187.6354638,68.78387283
Male,158.3472457,67.80360374
Male,143.2486718,63.2731515
Male,186.6770884,67.37831944
Male,166.6851125,64.06295219
Male,217.815798,74.03459775
Male,198.752471,71.31765101
Male,206.3469387,70.4094368
Male,187.4915007,69.5600329
Male,139.1966211,62.34671605
Male,209.3098801,71.35320878
Male,199.5086544,70.86880751
Male,156.4606329,63.75414887
Male,179.2976843,66.68582515
Male,169.8145254,67.05480339
Male,190.2827586,72.73859251
Male,141.0968249,63.47241419
Male,185.0517288,71.17058747
Male,157.3104807,64.4645503
Male,177.1464187,66.40871891
Male,168.9820916,67.20410881
Male,205.3539273,71.25353511
Male,170.9898326,66.48826617
Male,202.2682774,71.72349062
Male,184.3748783,67.97996252
Male,180.8539356,67.58112659
Male,162.1244315,68.03509529
Male,165.0705828,64.96377239
Male,187.321636,68.54172854
Male,178.702061,67.95083753
Male,227.2203428,76.80634364
Male,163.2308403,65.7634935
Male,185.2971151,70.36539263
Male,186.1200024,68.31251969
Male,187.8432533,69.48924667
Male,192.8872892,71.49614024
Male,153.5209786,61.22682866
Male,197.2553766,70.0240514
Male,231.3474009,75.99336033
Male,145.9916825,65.73996121
Male,198.8938832,67.360824
Male,203.5371948,70.39987429
Male,162.0170302,66.38423193
Male,191.7103323,67.85653908
Male,235.1366742,75.694314
Male,135.5111157,61.46101309
Male,136.3910055,59.38064956
Male,186.0666781,66.39285493
Male,198.0309579,71.09133217
Male,192.4663555,69.57657185
Male,182.5181998,67.28559807
Male,225.2931439,73.62167715
Male,187.5181408,70.45629855
Male,138.6548279,65.1341657
Male,176.4135007,68.36007218
Male,157.7184384,64.84630137
Male,192.3511167,71.15940048
Male,153.4958975,62.81315544
Male,152.9130637,65.60876846
Male,202.6248928,72.96588002
Male,170.7987439,66.04426807
Male,206.2354701,70.34105811
Male,133.5119835,64.93998961
Male,174.4985557,65.87323411
Male,153.2812122,64.61397563
Male,173.6635731,66.98353564
Male,196.2503316,70.01950469
Male,149.1069188,65.1054427
Male,181.6733542,67.25919794
Male,191.0161622,71.98000945
Male,192.3397407,68.49723451
Male,202.0471123,70.94711392
Male,160.7898642,64.68290848
Male,174.3910884,69.08066651
Male,173.816374,67.04766973
Male,177.9843611,67.1351749
Male,199.8912715,69.74264212
Male,180.6918155,68.89452931
Male,189.2718686,70.25340097
Male,149.4390968,62.30743853
Male,185.0212235,70.46201292
Male,139.4111453,63.71495133
Male,199.868209,73.45960996
Male,199.039289,71.64830831
Male,182.8321969,70.14338611
Male,155.7638138,66.64156891
Male,197.8389021,70.75201202
Male,193.1593488,68.15253435
Male,178.2877855,68.95371945
Male,193.8048924,71.12082662
Male,178.2569076,68.84761219
Male,184.520037,71.33434891
Male,209.2375131,74.34020588
Male,178.954374,69.32985159
Male,206.2397496,71.10458935
Male,205.8834958,71.50520627
Male,200.3931235,71.57969599
Male,194.3287921,70.34775527
Male,165.9559347,66.40239707
Male,201.9579717,74.51787603
Male,206.2235379,72.2299021
Male,207.2395474,73.10605905
Male,181.3212975,69.5580519
Male,221.8859416,72.6580716
Male,160.203314,65.70477385
Male,175.0150905,68.01174873
Male,192.86002,70.18876719
Male,213.7361359,70.83911627
Male,179.7044101,66.07186459
Male,154.6275884,66.55811408
Male,216.5331913,74.52097209
Male,162.2210233,63.73243789
Male,187.0567724,69.89621711
Male,227.2779654,75.85011222
Male,185.4398405,68.38886947
Male,207.5502799,71.00854042
Male,184.988498,68.26572352
Male,215.6752656,72.39194027
Male,158.4698959,67.16719433
Male,194.4889423,69.37895012
Male,182.9040117,68.46437409
Male,196.1030828,68.43299232
Male,180.3659552,68.98828681
Male,185.4448653,70.61636287
Male,170.6325375,65.03853205
Male,205.2814932,73.02420563
Male,182.4559233,68.72024318
Male,200.0600035,68.92530884
Male,221.3292277,75.14690789
Male,119.2428559,63.15427226
Male,169.8410156,64.49772595
Male,181.8159215,69.16948417
Male,178.2665434,67.11787407
Male,176.718917,64.57289686
Male,193.7185875,69.98189155
Male,154.718344,67.29077553
Male,167.5813567,67.57873926
Male,198.6962986,70.03067329
Male,199.0066131,67.28573328
Male,175.1592002,67.71794694
Male,196.3171642,71.25241746
Male,191.1388481,70.98160653
Male,173.2086321,66.79897653
Male,172.7414519,66.38357602
Male,210.3997695,73.5135949
Male,183.9368603,69.37416119
Male,173.8881027,68.72060845
Male,207.3079166,71.5392985
Male,207.6526278,73.0691967
Male,187.368176,69.50522934
Male,190.3614969,67.26886221
Male,198.7077623,69.01627479
Male,220.9081419,72.88887015
Male,202.0679815,70.71093836
Male,181.5376697,68.96436673
Male,200.5757435,70.47219506
Male,190.8181008,69.00629739
Male,162.9410412,66.44641974
Male,177.1331355,68.87487616
Male,180.2579798,68.42316708
Male,232.2326469,74.24229314
Male,198.7721907,69.06903607
Male,208.2210648,73.40103328
Male,185.7183814,70.27382154
Male,210.1115361,74.34086087
Male,196.9332677,67.70533285
Male,162.8110818,66.45444119
Male,204.2587507,69.0557467
Male,172.4362088,68.03572388
Male,209.2814544,68.76377136
Male,201.4180366,70.89251934
Male,201.511538,70.86581545
Male,167.7382482,69.22411519
Male,190.8156844,68.43957627
Male,179.2521557,68.25348675
Male,203.3901693,72.22673274
Male,196.30631,70.8468214
Male,187.9527997,68.78713427
Male,168.3590349,68.87477596
Male,170.6623324,66.7430038
Male,144.7630128,61.67540676
Male,138.1475931,63.33122659
Male,148.9069051,64.9149323
Male,204.1810963,72.96316116
Male,205.3879099,70.07429648
Male,169.0990384,66.01495833
Male,174.5713344,66.68375106
Male,144.545057,62.40153352
Male,194.4983558,69.58728008
Male,230.6787782,73.08489422
Male,193.5198549,70.64894078
Male,199.3762346,72.37206573
Male,178.3541245,69.26342881
Male,167.6296598,66.20571522
Male,149.9377126,64.60280743
Male,164.9033283,68.3685971
Male,192.4386869,68.89078389
Male,174.3557521,65.05530355
Male,207.1995594,71.53605608
Male,196.0591694,73.05977858
Male,154.1150561,65.33533475
Male,181.418074,69.79845688
Male,203.4587668,71.89871242
Male,194.5328192,69.89303775
Male,197.4117818,69.26029154
Male,192.6067167,68.57092912
Male,212.2763278,74.15306451
Male,189.0065686,67.50296648
Male,217.1632825,72.79348627
Male,184.6155357,68.90949129
Male,195.6701715,68.72052925
Male,169.7808397,68.31234188
Male,122.6801118,61.0744871
Male,165.7847424,69.57359157
Male,198.7115194,71.16501786
Male,182.0722418,71.76882246
Male,170.4761269,68.16192501
Male,157.2492892,64.89042521
Male,176.6005297,66.47328059
Male,165.0262845,67.17293183
Male,164.0519828,62.56214148
Male,176.5893792,70.04970229
Male,177.3635878,69.32618896
Male,146.3343794,65.60017843
Male,188.259135,69.0775775
Male,162.3102783,64.87257058
Male,202.9105993,70.70409374
Male,146.1592111,63.74472687
Male,170.2623061,66.10603795
Male,164.8884348,64.56436382
Male,188.5649778,71.99317364
Male,203.8092633,73.07565651
Male,160.1937638,66.03495575
Male,191.9477997,70.80320122
Male,177.0496586,65.20452194
Male,161.6803834,66.24281665
Male,183.4706797,65.99646426
Male,158.1133397,67.51676785
Male,162.5060369,66.30707054
Male,126.4556128,60.26910783
Male,171.14303,68.69712366
Male,181.4931577,66.73417092
Male,185.2850818,67.27329355
Male,164.9634337,66.56010463
Male,173.5200527,67.51636961
Male,182.7535702,69.14877531
Male,194.3347513,69.41611942
Male,208.3393116,71.61647581
Male,196.7497878,70.31094431
Male,197.7879404,68.39519172
Male,191.4982206,67.77763687
Male,174.0426095,70.48905264
Male,215.2255088,74.7069641
Male,187.0738839,67.11570303
Male,194.5188195,67.6194866
Male,193.4346648,69.07131434
Male,187.9108757,69.45866255
Male,178.2894592,65.51954144
Male,174.3473587,71.46296084
Male,176.4850905,67.42424017
Male,213.3595304,72.44884667
Male,192.8205005,72.08810651
Male,194.4010794,71.33131266
Male,173.2730115,69.27970323
Male,188.7110357,70.76876216
Male,143.4180133,65.40914689
Male,137.3241783,62.78899152
Male,183.4290565,68.27884184
Male,182.8753489,66.10890245
Male,191.5222749,69.05063819
Male,198.0455483,71.21207602
Male,173.8308701,67.59396229
Male,167.6290788,65.40907059
Male,209.1129982,71.27332641
Male,204.564479,72.43261756
Male,199.9663875,70.85779432
Male,192.3478359,70.17147875
Male,200.9071461,72.12278473
Male,201.5464245,70.04141692
Male,187.6556988,70.24665423
Male,184.4360029,69.44075394
Male,191.8245966,68.44834863
Male,194.2417376,72.68851411
Male,207.7765473,70.17117561
Male,218.6921,73.43395339
Male,200.1203609,69.89562407
Male,223.3975723,73.18107491
Male,184.1486543,68.41127477
Male,209.9759929,70.11697013
Male,196.419012,68.5801273
Male,160.165791,64.57507562
Male,159.1951056,64.91152102
Male,189.6098581,69.65496531
Male,199.2678611,69.58244383
Male,181.3247792,70.03506834
Male,178.6749378,67.17471476
Male,189.1397057,70.66233952
Male,181.146042,68.00008113
Male,179.0063335,69.13003825
Male,173.1962657,68.05002578
Male,193.7262785,66.7379274
Male,194.9017702,70.4417673
Male,189.9399079,69.39964952
Male,188.3149697,69.94763631
Male,188.7570372,68.74245754
Male,155.1375509,65.21912499
Male,171.9750392,67.50490126
Male,154.4411225,64.84516155
Male,191.1488079,69.10689826
Male,182.1925128,68.9574386
Male,175.8986269,65.55142428
Male,167.6670583,65.75248564
Male,156.1813399,67.56494159
Male,146.9545159,64.82807152
Male,156.4908907,66.18187867
Male,193.7200436,71.17286856
Male,215.4875718,70.48223089
Male,179.4158106,67.97905689
Male,203.2450302,72.30926487
Male,232.2093773,74.81405247
Male,207.7107569,74.01689711
Male,184.2776278,70.23648981
Male,172.5150389,68.52851255
Male,156.8657432,65.38609473
Male,185.857731,67.29040435
Male,175.2580721,65.89268577
Male,217.3541372,74.11788216
Male,193.726609,68.48707761
Male,179.4431862,71.45648743
Male,175.2328348,69.24444557
Male,170.810301,65.49350879
Male,176.830677,66.81625534
Male,205.8992639,71.79871867
Male,171.6955097,68.07462328
Male,185.7127596,70.21235163
Male,211.7241665,76.84267883
Male,165.9794173,63.72472687
Male,172.0248141,63.22282474
Male,158.3687632,67.17137404
Male,181.7832593,68.94972
Male,216.2149063,70.4157304
Male,176.67115,70.09857714
Male,186.1972499,68.22485977
Male,174.7051113,65.07178455
Male,135.8944622,64.6264021
Male,190.9202428,68.37453089
Male,164.0864114,65.75939892
Male,208.2044353,71.94848639
Male,173.9578558,66.70567332
Male,184.8139092,68.27902252
Male,218.5728016,72.97521006
Male,175.0176496,68.13127094
Male,186.965591,68.60241271
Male,159.936436,65.52163299
Male,205.7036291,71.42909695
Male,219.0517283,74.14110828
Male,165.2295227,65.59991303
Male,196.6550119,73.03580691
Male,189.3246707,71.05995586
Male,169.9587892,65.66112437
Male,182.8665632,69.56923538
Male,227.4371382,75.25945676
Male,204.0317413,71.91091158
Male,214.3432907,73.5416087
Male,178.4379493,65.38962908
Male,178.177298,67.89477655
Male,179.2458831,67.91967138
Male,183.1715278,66.65876334
Male,208.8391625,73.18176748
Male,192.0811314,70.12788739
Male,213.6839434,72.73178767
Male,175.5521238,68.96722477
Male,183.1248016,69.47507618
Male,152.7918283,62.18292852
Male,182.7558152,68.04853075
Male,171.224027,65.59430176
Male,185.5887401,70.33021348
Male,204.6271564,72.50441019
Male,190.8609752,71.15471676
Male,194.7541892,68.005429
Male,202.1767836,72.97945059
Male,182.3613965,67.71839337
Male,188.0533331,68.52223104
Male,171.6851696,66.35133111
Male,172.962111,68.18009307
Male,211.0412112,71.87871688
Male,200.8009211,71.7655592
Male,210.0484067,71.15352385
Male,175.6487627,66.0943193
Male,186.5978956,70.81587986
Male,206.1647183,71.3018407
Male,186.6735164,69.80629069
Male,175.5713129,65.52238918
Male,191.0889397,68.55835352
Male,211.4644879,72.26741402
Male,142.1747596,63.58056583
Male,205.8433383,71.04475607
Male,163.1420518,65.67839007
Male,151.8756691,65.20734666
Male,142.7258712,64.83819361
Male,186.4515428,69.96481063
Male,170.0013479,67.37851835
Male,164.5022351,63.230812
Male,180.2983567,70.3753442
Male,193.0701422,71.60855972
Male,176.4172388,67.08755188
Male,160.0635017,63.9735571
Male,180.4195303,67.57547281
Male,185.3482108,65.19286221
Male,205.1692351,71.78199597
Male,206.2240269,72.10029956
Male,210.187294,72.37219364
Male,215.7091144,73.09928377
Male,181.5911787,69.91053458
Male,161.8897691,64.56082848
Male,197.6833194,70.34610444
Male,179.5714664,68.53897839
Male,186.1190374,67.78938051
Male,192.3289666,72.6291227
Male,179.2091948,67.19651912
Male,237.5676083,75.94686644
Male,152.6458481,63.95622575
Male,196.3225311,69.01265725
Male,172.5249689,64.96634668
Male,202.3346955,72.05532404
Male,193.8237781,66.97666791
Male,186.9222837,70.28008648
Male,179.7227431,67.19317134
Male,167.6166926,65.90308782
Male,232.7186777,73.69685922
Male,171.7254568,67.97467956
Male,179.995124,65.62990179
Male,163.5857985,65.82395075
Male,190.9943108,71.71587
Male,205.4730911,73.50426823
Male,147.3712842,64.03231884
Male,199.6028399,68.27990776
Male,220.3834481,74.33873882
Male,206.2855806,69.81151958
Male,209.2265666,71.41794564
Male,228.5587852,73.29150846
Male,205.3890558,72.08703157
Male,167.8423915,63.91454108
Male,193.5116952,72.24732475
Male,188.4506741,70.59702452
Male,214.9813939,70.86561611
Male,198.4041765,71.95838771
Male,178.1658017,68.15370179
Male,189.5834255,68.9295424
Male,180.2012661,66.29919303
Male,149.9346064,65.27353936
Male,180.8962866,68.4840293
Male,170.1006473,65.64153589
Male,178.8188277,68.86875033
Male,181.3633972,68.45942981
Male,194.3300031,69.32130537
Male,203.2584802,70.46431845
Male,219.0951656,72.66524188
Male,181.904824,69.33966738
Male,185.9758251,68.5689594
Male,201.679352,71.61782407
Male,175.4450634,68.9039419
Male,188.3951823,72.6645041
Male,217.3684879,71.38031123
Male,211.5794961,70.28116225
Male,197.0608841,70.71040603
Male,186.7188019,68.52125026
Male,140.0099786,61.74065772
Male,187.5508307,68.77246399
Male,205.35946,73.56863634
Male,179.2165702,66.5597304
Male,208.4964966,70.30977776
Male,211.7664268,72.56422057
Male,228.4488269,73.68980797
Male,170.7999514,68.14164184
Male,186.2085658,68.45706108
Male,229.3395116,73.83892928
Male,176.8826374,66.66789351
Male,240.9422666,74.40065811
Male,172.6695664,67.76651316
Male,155.3447978,64.06949227
Male,170.3722156,66.63511494
Male,194.7495235,69.3803027
Male,190.0880629,70.00198015
Male,227.116582,74.59473633
Male,175.6246198,68.46138309
Male,187.0287475,69.58169997
Male,183.0630581,67.04770187
Male,194.9414068,71.22342339
Male,167.2849042,67.0735038
Male,208.5784763,73.11969322
Male,169.9651516,66.46344464
Male,164.336269,67.78633303
Male,195.9714769,70.34949975
Male,205.6360496,71.1257544
Male,212.058247,72.29758383
Male,193.8284447,68.95533491
Male,165.1439238,67.14350957
Male,189.8386177,69.9667996
Male,189.1265817,68.57268425
Male,169.936601,68.09296485
Male,224.133192,75.88543313
Male,211.0191128,71.99164339
Male,185.5340211,68.45675437
Male,208.2945887,72.46702493
Male,166.3523353,67.73714618
Male,174.3248392,70.03482109
Male,216.1964831,72.19290998
Male,187.8630711,69.59294259
Male,200.7345781,71.05091844
Male,181.5636902,70.80955947
Male,189.3688237,68.06191397
Male,203.5134146,73.39098706
Male,218.5330155,75.34158414
Male,205.234403,72.25270472
Male,176.4793431,66.17587032
Male,156.4454748,61.67848102
Male,199.8296986,71.89221787
Male,148.9142878,62.4768027
Male,186.6065519,67.96640648
Male,201.481472,69.69340801
Male,150.6709379,62.94868151
Male,197.4726556,71.35947191
Male,187.7085661,67.3323783
Male,192.1997882,67.77967032
Male,175.2969694,69.16140409
Male,201.7955042,68.8632082
Male,203.4936873,67.07585192
Male,187.3466372,67.30338623
Male,174.3997304,67.52463932
Male,179.7959681,68.56837467
Male,198.0267851,71.56651734
Male,210.5459695,73.22911602
Male,169.4965109,69.43986047
Male,220.3371555,71.62309757
Male,171.4052256,65.76851763
Male,208.3815392,72.74454456
Male,178.0730551,67.23126085
Male,192.3495218,70.87782625
Male,189.0227457,69.96281114
Male,178.2166779,65.87234985
Male,184.4932506,70.85919069
Male,197.8870628,71.59492645
Male,184.8335198,70.05099011
Male,175.8798044,67.50006718
Male,140.5127924,65.14868762
Male,187.5686902,69.02297414
Male,184.4476667,70.82191668
Male,190.7991898,70.85934683
Male,177.0319067,68.05445
Male,186.2839251,69.83697663
Male,160.490301,63.49209925
Male,164.0591567,66.63140176
Male,191.8880429,70.88466566
Male,181.3729706,67.35659794
Male,225.7975247,70.44071308
Male,196.2496978,69.42761166
Male,187.0278285,68.84511687
Male,196.6198197,71.32989784
Male,219.1132095,75.28284701
Male,174.2434883,68.31418833
Male,158.7158702,66.77872373
Male,185.9639951,70.56945509
Male,159.7616564,66.99116742
Male,178.8862048,67.60806653
Male,201.1850848,72.77820977
Male,175.1655077,72.35824904
Male,189.80977,70.6399789
Male,190.3654723,68.56217931
Male,192.570363,68.13842635
Male,136.6726435,63.39315884
Male,161.5786407,63.67128785
Male,195.322675,69.57803008
Male,194.581051,69.10198331
Male,178.5511913,70.96336883
Male,196.1380275,70.35969056
Male,179.3664566,69.24464038
Male,187.6266091,68.93206938
Male,204.7061013,72.42276135
Male,194.6070531,68.43411936
Male,196.6725565,71.59583216
Male,200.5107262,72.9702825
Male,186.4254196,68.72182448
Male,200.3725775,70.59742018
Male,209.7067299,70.54400785
Male,125.8270219,61.13647544
Male,204.5806985,70.8193038
Male,192.3687772,67.83798573
Male,224.6036548,72.35477176
Male,198.7021759,70.08775314
Male,162.7298484,65.51390658
Male,187.3334814,69.36822131
Male,188.7584321,70.43473903
Male,200.6062376,69.16318774
Male,194.2800659,69.08244535
Male,188.3185876,65.62500563
Male,176.0486441,70.25426107
Male,218.5083389,74.26187679
Male,223.1906998,73.42797007
Male,180.4822588,68.95308194
Male,191.4150254,69.30950273
Male,210.4940033,71.96959796
Male,196.3757818,69.26367868
Male,206.0778851,69.32222398
Male,167.4441401,64.57101734
Male,187.5319002,69.60588259
Male,203.0764788,71.97789626
Male,205.5457947,71.38257685
Male,186.7145678,68.91425443
Male,207.5564082,70.64713915
Male,201.6114938,71.59068401
Male,202.9068593,71.86062465
Male,153.8813772,64.14969589
Male,162.5104693,68.08254615
Male,192.9692761,71.18791145
Male,186.3045996,68.26001881
Male,179.2535701,68.15546647
Male,159.0089916,66.27025725
Male,177.2248263,64.76225938
Male,161.6361003,64.59445871
Male,158.7536285,67.40595053
Male,184.6835273,72.11775736
Male,167.2945421,68.14398254
Male,186.9023127,69.55204142
Male,196.2062567,71.80366854
Male,172.7062583,68.07178728
Male,205.8912338,68.50305566
Male,192.100036,69.24164203
Male,139.3105709,62.80721218
Male,169.0727355,63.78640194
Male,189.1761747,71.4586641
Male,201.6018122,70.35852191
Male,194.0961313,70.43922148
Male,168.1535612,68.38438688
Male,185.97165,70.94947253
Male,206.4936129,71.10557757
Male,186.1084084,70.13526573
Male,140.1517157,60.9357397
Male,199.9461546,71.7023898
Male,197.2586623,71.15953593
Male,207.5751785,71.12708285
Male,182.8562129,70.45158502
Male,216.0565032,72.36335432
Male,167.7261923,67.90676328
Male,180.0518562,67.72493598
Male,190.408985,71.77420598
Male,196.5041361,72.79672984
Male,188.5944082,70.4036733
Male,217.2382251,73.14317771
Male,197.1775885,70.4389286
Male,176.7073551,68.52204945
Male,144.4617234,62.4947331
Male,218.906557,69.32588186
Male,203.846582,71.91830192
Male,205.9416398,72.06318034
Male,204.3651038,72.70722408
Male,178.3272355,67.89481224
Male,200.1206742,69.89315067
Male,173.7771864,68.31918688
